1.670000000000000000e+02 4.572443238850630223e+03 9.025390396520290848e-01 8.708316983302242381e-03 -4.009874606138940578e+01
1.680000000000000000e+02 4.598491353315122979e+03 8.927162942497565146e-01 8.823858906698482316e-03 -3.970204052603368439e+01
1.690000000000000000e+02 4.624198884039092263e+03 8.827564515508423693e-01 8.940343205689538220e-03 -3.927951775546591051e+01
1.700000000000000000e+02 4.649558564973778630e+03 8.726738059817702453e-01 9.057767428175834620e-03 -3.883111651242671059e+01
1.710000000000000000e+02 4.674555704500648062e+03 8.624975036981235021e-01 9.176128711578780683e-03 -3.835677557114823344e+01
1.720000000000000000e+02 4.699197898754564449e+03 8.522492573411309946e-01 9.295423788825561001e-03 -3.785650799819858037e+01
1.730000000000000000e+02 4.723463033082382935e+03 8.419507741967433567e-01 9.415648995239979391e-03 -3.733025258281242031e+01
1.740000000000000000e+02 4.747343852043619336e+03 8.316237560056523037e-01 9.536800276825137257e-03 -3.677802240122461086e+01
1.750000000000000000e+02 4.770840530948979904e+03 8.213047554758710067e-01 9.658873199204578291e-03 -3.619997909749299936e+01
1.760000000000000000e+02 4.793938514403026602e+03 8.110078969952831951e-01 9.781862957661006594e-03 -3.559606053673147130e+01
1.770000000000000000e+02 4.816631172368118314e+03 8.007690344994430331e-01 9.905764387585310263e-03 -3.496627515672449249e+01
1.780000000000000000e+02 4.838904572184367680e+03 7.906090215886980577e-01 1.003057197615606598e-02 -3.431070474490570632e+01
1.790000000000000000e+02 4.860759639762693951e+03 7.805487054001269964e-01 1.015627987409986784e-02 -3.362935679518592025e+01
1.800000000000000000e+02 4.882189874385132498e+03 7.706237831320497111e-01 1.028288190817238171e-02 -3.292238735571024932e+01
1.810000000000000000e+02 4.903181348551642259e+03 7.608625168206616385e-01 1.041037159369796218e-02 -3.218995245908130443e+01
1.820000000000000000e+02 4.923734992874597083e+03 7.512931615208313652e-01 1.053874214749222875e-02 -3.143213383606083156e+01
1.830000000000000000e+02 4.943844310869913897e+03 7.419365367900428998e-01 1.066798650079050018e-02 -3.064908747975204051e+01
1.840000000000000000e+02 4.963495378798307684e+03 7.328283115771651035e-01 1.079809731210724065e-02 -2.984104364274724119e+01
1.850000000000000000e+02 4.982689130557897442e+03 7.240041473641201097e-01 1.092906697981396030e-02 -2.900793541673078835e+01
1.860000000000000000e+02 5.001411644126857027e+03 7.154848413117500527e-01 1.106088765449609636e-02 -2.815014156458446948e+01
1.870000000000000000e+02 5.019663854811075907e+03 7.072993539962463272e-01 1.119355125111268744e-02 -2.726774368240566915e+01
1.880000000000000000e+02 5.037439270044229488e+03 6.994862949350164616e-01 1.132704946020277395e-02 -2.636104618102816843e+01
1.890000000000000000e+02 5.054723969243865213e+03 6.920753515713125026e-01 1.146137375898437227e-02 -2.543020486547140280e+01
1.900000000000000000e+02 5.071518888724597673e+03 6.850991745005271527e-01 1.159651542127067801e-02 -2.447552406586861551e+01
1.910000000000000000e+02 5.087817536517126427e+03 6.785881774963388180e-01 1.173246552655110575e-02 -2.349730806733508359e+01
1.920000000000000000e+02 5.103605992246285496e+03 6.725757372320531058e-01 1.186921496896291631e-02 -2.249563825628770175e+01
